gram@jgk1957m	@jgk1957m	52.405	52.516	Case=Nom|Number=Sing|Person=1
gram@jgk1957m	@jgk1957m	52.516	52.629	Case=Acc|Number=Plur|Person=2
gram@jgk1957m	@jgk1957m	52.629	52.876	Degree=Pos
gram@jgk1957m	@jgk1957m	52.876	53.529	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
gram@jgk1957m	@jgk1957m	53.529	53.635	_
gram@jgk1957m	@jgk1957m	53.635	54.121	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
gram@jgk1957m	@jgk1957m	54.121	54.923	_
gram@jgk1957m	@jgk1957m	54.923	54.973	_
gram@jgk1957m	@jgk1957m	54.973	55.597	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
gram@jgk1957m	@jgk1957m	55.597	55.662	Case=Nom|Number=Sing|Person=1
gram@jgk1957m	@jgk1957m	55.662	56.14	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act
gram@jgk1957m	@jgk1957m	56.14	56.244	_
gram@jgk1957m	@jgk1957m	56.244	56.689	_
gram@jgk1957m	@jgk1957m	56.689	56.708	_
gram@jgk1957m	@jgk1957m	56.708	57.168	Animacy=Anim|Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	57.168	58.011	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	58.011	58.685	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	58.685	59.309	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	59.309	59.91	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	59.91	60.643	_
gram@jgk1957m	@jgk1957m	60.643	61.327	_
gram@jgk1957m	@jgk1957m	61.327	61.334	_
gram@jgk1957m	@jgk1957m	61.334	61.752	_
gram@jgk1957m	@jgk1957m	61.752	62.111	_
gram@jgk1957m	@jgk1957m	62.111	62.354	_
gram@jgk1957m	@jgk1957m	62.354	62.492	Case=Nom|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	62.492	62.73	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	62.73	63.031	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	63.031	63.043	_
gram@jgk1957m	@jgk1957m	63.043	63.053	_
gram@jgk1957m	@jgk1957m	63.053	63.286	Case=Nom|Number=Plur|Person=2
gram@jgk1957m	@jgk1957m	63.286	63.623	Degree=Cmp
gram@jgk1957m	@jgk1957m	63.623	64.225	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	64.225	64.464	_
gram@jgk1957m	@jgk1957m	64.464	64.826	_
gram@jgk1957m	@jgk1957m	64.826	65.053	_
gram@jgk1957m	@jgk1957m	65.053	65.977	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	65.977	66.13	_
gram@jgk1957m	@jgk1957m	66.13	67.035	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	67.035	67.113	_
gram@jgk1957m	@jgk1957m	67.113	67.477	_
gram@jgk1957m	@jgk1957m	67.477	67.532	_
gram@jgk1957m	@jgk1957m	67.532	67.698	Case=Gen|Number=Plur|Person=2
gram@jgk1957m	@jgk1957m	67.698	67.943	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
gram@jgk1957m	@jgk1957m	67.943	68.296	_
gram@jgk1957m	@jgk1957m	68.296	68.522	Case=Nom|Gender=Neut|Number=Sing
gram@jgk1957m	@jgk1957m	68.522	68.678	Case=Nom
gram@jgk1957m	@jgk1957m	68.678	69.311	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
gram@jgk1957m	@jgk1957m	69.311	69.352	_
gram@jgk1957m	@jgk1957m	69.352	69.375	_
gram@jgk1957m	@jgk1957m	69.375	69.395	_
gram@jgk1957m	@jgk1957m	104.313	104.771	_
gram@jgk1957m	@jgk1957m	104.771	104.786	_
gram@jgk1957m	@jgk1957m	104.786	104.854	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
gram@jgk1957m	@jgk1957m	104.854	105.01	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
gram@jgk1957m	@jgk1957m	105.01	105.53	Case=Nom|Number=Plur|Person=2
gram@jgk1957m	@jgk1957m	105.53	105.546	_
gram@jgk1957m	@jgk1957m	105.546	105.837	_
gram@jgk1957m	@jgk1957m	105.837	105.856	_
gram@jgk1957m	@jgk1957m	105.856	106.828	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	106.828	106.855	_
gram@jgk1957m	@jgk1957m	106.855	106.881	_
gram@jgk1957m	@jgk1957m	106.881	106.917	_
gram@jgk1957m	@jgk1957m	108.274	108.941	
gram@jgk1957m	@jgk1957m	108.941	109.539	
gram@jgk1957m	@jgk1957m	109.539	109.821	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
gram@jgk1957m	@jgk1957m	109.821	110.336	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	118.745	119.075	_
gram@jgk1957m	@jgk1957m	119.075	119.091	_
gram@jgk1957m	@jgk1957m	119.091	119.613	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	119.613	119.784	_
gram@jgk1957m	@jgk1957m	119.784	120.435	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
gram@jgk1957m	@jgk1957m	120.435	121.337	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	121.337	121.482	_
gram@jgk1957m	@jgk1957m	121.482	121.68	_
gram@jgk1957m	@jgk1957m	121.68	122.157	Degree=Pos
gram@jgk1957m	@jgk1957m	122.157	122.607	_
gram@jgk1957m	@jgk1957m	122.607	123.02	_
gram@jgk1957m	@jgk1957m	123.02	123.481	_
gram@jgk1957m	@jgk1957m	123.481	123.494	_
gram@jgk1957m	@jgk1957m	123.494	124.07	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	124.07	124.68	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	124.68	124.97	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short
gram@jgk1957m	@jgk1957m	124.97	125.141	Aspect=Imp|VerbForm=Inf|Voice=Act
gram@jgk1957m	@jgk1957m	125.141	126.066	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	126.066	126.079	_
gram@jgk1957m	@jgk1957m	126.079	126.385	Degree=Pos
gram@jgk1957m	@jgk1957m	126.385	126.884	_
gram@jgk1957m	@jgk1957m	126.884	126.894	_
gram@jgk1957m	@jgk1957m	126.894	127.116	_
gram@jgk1957m	@jgk1957m	127.116	127.134	_
gram@jgk1957m	@jgk1957m	127.134	127.41	_
gram@jgk1957m	@jgk1957m	127.41	127.531	Case=Nom|Number=Sing|Person=1
gram@jgk1957m	@jgk1957m	127.531	127.796	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
gram@jgk1957m	@jgk1957m	127.796	128.257	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
gram@jgk1957m	@jgk1957m	128.257	128.319	_
gram@jgk1957m	@jgk1957m	128.319	128.918	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
gram@jgk1957m	@jgk1957m	128.918	128.929	_
gram@jgk1957m	@jgk1957m	128.929	129.016	Case=Nom|Number=Sing|Person=1
gram@jgk1957m	@jgk1957m	129.016	129.54	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
gram@jgk1957m	@jgk1957m	129.54	129.547	_
gram@jgk1957m	@jgk1957m	129.547	129.734	_
gram@jgk1957m	@jgk1957m	129.734	129.817	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
gram@jgk1957m	@jgk1957m	129.817	130.087	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
